"order_id","product_id","sale_n"
"R_0015941","PD_181",1
"R_0026063","PD_263",10
"R_0018568","PD_104",3
"R_0020579","PD_152",10
"R_0015710","PD_193",3
"R_0017474","PD_087",3
"R_0028138","PD_111",10
"R_0014585","PD_201",3
"R_0027215","PD_019",1
"R_0003158","PD_222",1
"R_0026469","PD_126",3
"R_0009732","PD_183",11
"R_0005061","PD_101",5
"R_0044038","PD_222",11
"R_0015935","PD_085",1
"R_0029048","PD_001",9
"R_0041355","PD_247",1
"R_0004162","PD_117",10
"R_0029452","PD_216",6
"R_0013179","PD_181",8
"R_0034617","PD_040",3
"R_0036927","PD_165",5
"R_0023663","PD_247",5
"R_0023321","PD_132",10
"R_0008822","PD_197",10
"R_0037129","PD_033",10
"R_0019991","PD_122",5
"R_0036551","PD_008",10
"R_0033077","PD_111",9
"R_0032275","PD_237",10
"R_0024583","PD_029",10
"R_0026889","PD_080",2
"R_0026979","PD_269",10
"R_0029558","PD_141",1
"R_0041547","PD_057",1
"R_0044522","PD_233",11
"R_0034136","PD_235",10
"R_0035879","PD_140",2
"R_0009802","PD_206",3
"R_0044575","PD_193",2
"R_0036927","PD_264",10
"R_0023246","PD_064",1
"R_0038430","PD_228",11
"R_0028886","PD_060",1
"R_0012338","PD_062",2
"R_0021960","PD_268",1
"R_0000800","PD_106",10
"R_0010690","PD_124",10
"R_0034356","PD_238",11
"R_0011625","PD_116",6
"R_0038030","PD_191",9
"R_0002713","PD_171",10
"R_0014538","PD_013",8
"R_0011424","PD_222",8
"R_0015430","PD_250",10
"R_0009980","PD_199",2
"R_0000435","PD_153",2
"R_0001076","PD_099",10
"R_0026538","PD_007",10
"R_0008908","PD_152",3
"R_0033754","PD_017",10
"R_0001451","PD_132",2
"R_0019084","PD_085",8
"R_0002417","PD_119",3
"R_0015632","PD_141",4
"R_0003602","PD_116",11
"R_0041042","PD_050",4
"R_0021568","PD_250",3
"R_0044277","PD_084",3
"R_0002325","PD_143",6
"R_0016887","PD_102",2
"R_0021984","PD_191",3
"R_0028597","PD_119",11
"R_0041181","PD_098",1
"R_0029737","PD_176",5
"R_0022429","PD_028",11
"R_0044904","PD_168",1
"R_0034001","PD_212",8
"R_0032524","PD_052",1
"R_0035692","PD_007",3
"R_0041830","PD_204",11
"R_0035049","PD_134",1
"R_0015178","PD_060",3
"R_0028760","PD_149",2
"R_0036733","PD_092",3
"R_0022820","PD_205",3
"R_0027700","PD_001",1
"R_0036908","PD_130",6
"R_0033773","PD_130",6
"R_0010753","PD_199",6
"R_0027254","PD_180",9
"R_0003976","PD_226",11
"R_0029654","PD_267",3
"R_0041070","PD_184",9
"R_0006716","PD_044",10
"R_0001786","PD_021",8
"R_0024818","PD_114",10
"R_0016166","PD_137",9
"R_0021057","PD_269",8
"R_0014992","PD_243",5
"R_0044158","PD_151",11
"R_0001694","PD_250",10
"R_0042051","PD_190",1
"R_0033136","PD_222",10
"R_0036006","PD_003",11
"R_0003787","PD_261",5
"R_0002775","PD_229",1
"R_0024632","PD_247",1
"R_0043695","PD_012",9
"R_0006155","PD_140",8
"R_0008170","PD_196",10
"R_0036849","PD_130",1
"R_0009991","PD_179",1
"R_0001815","PD_174",2
"R_0007874","PD_237",3
"R_0038847","PD_155",10
"R_0000984","PD_133",4
"R_0020350","PD_088",2
"R_0022119","PD_258",1
"R_0023164","PD_223",1
"R_0024302","PD_124",8
"R_0019475","PD_172",6
"R_0028009","PD_024",3
"R_0000233","PD_057",5
"R_0025076","PD_056",11
"R_0037204","PD_198",3
"R_0008405","PD_084",1
"R_0034937","PD_235",1
"R_0016339","PD_069",11
"R_0041390","PD_249",3
"R_0034230","PD_221",6
"R_0043947","PD_244",9
"R_0010567","PD_191",1
"R_0000910","PD_246",9
"R_0007922","PD_185",10
"R_0016627","PD_088",6
"R_0011120","PD_164",8
"R_0034342","PD_054",2
"R_0014172","PD_050",4
"R_0020567","PD_023",7
"R_0022530","PD_095",1
"R_0038046","PD_206",2
"R_0032764","PD_056",1
"R_0016088","PD_093",3
"R_0034628","PD_207",10
"R_0033910","PD_050",11
"R_0040026","PD_147",11
"R_0038922","PD_149",10
"R_0002077","PD_025",1
"R_0006872","PD_221",2
"R_0038625","PD_039",1
"R_0041173","PD_266",1
"R_0025883","PD_253",1
"R_0026373","PD_002",1
"R_0005766","PD_087",4
"R_0013228","PD_091",9
"R_0019019","PD_178",2
"R_0044273","PD_257",11
"R_0004235","PD_069",1
"R_0036260","PD_013",11
"R_0034512","PD_258",8
"R_0009397","PD_038",3
"R_0040907","PD_053",1
"R_0003134","PD_122",6
"R_0002690","PD_268",9
"R_0006551","PD_107",10
"R_0000490","PD_076",3
"R_0041496","PD_062",1
"R_0006372","PD_255",1
"R_0016608","PD_215",1
"R_0017798","PD_213",1
"R_0030723","PD_258",1
"R_0040042","PD_164",10
"R_0043788","PD_131",10
"R_0025543","PD_226",10
"R_0020343","PD_120",1
"R_0041613","PD_101",9
"R_0023261","PD_040",9
"R_0029640","PD_137",9
"R_0027538","PD_122",5
"R_0001002","PD_040",6
"R_0018214","PD_041",1
"R_0024190","PD_234",7
"R_0030763","PD_113",10
"R_0001885","PD_119",3
"R_0020416","PD_031",11
"R_0040307","PD_230",9
"R_0032518","PD_012",1
"R_0026446","PD_004",5
"R_0041947","PD_239",1
"R_0001755","PD_088",1
"R_0028140","PD_056",9
"R_0043036","PD_004",1
"R_0040105","PD_201",10
"R_0042681","PD_039",1
"R_0035882","PD_119",6
"R_0032282","PD_014",1
"R_0014776","PD_112",9
"R_0044766","PD_116",1
"R_0023072","PD_232",3
"R_0041544","PD_111",6
"R_0024793","PD_133",3
"R_0026583","PD_149",7
"R_0002936","PD_040",6
"R_0015290","PD_154",8
"R_0008914","PD_236",10
"R_0025368","PD_263",3
"R_0028764","PD_077",9
"R_0043775","PD_183",5
"R_0017328","PD_155",5
"R_0037817","PD_238",9
"R_0040013","PD_164",11
"R_0038807","PD_243",6
"R_0032690","PD_108",4
"R_0015571","PD_136",3
"R_0009043","PD_064",5
"R_0030325","PD_264",9
"R_0010228","PD_133",11
"R_0026042","PD_072",10
"R_0012885","PD_090",1
"R_0022171","PD_002",1
"R_0044379","PD_074",10
"R_0014478","PD_151",3
"R_0039497","PD_211",10
"R_0020618","PD_120",11
"R_0035018","PD_011",1
"R_0015099","PD_024",6
"R_0027207","PD_216",9
"R_0001592","PD_110",9
"R_0026559","PD_260",5
"R_0027096","PD_240",5
"R_0041479","PD_011",1
"R_0000599","PD_247",1
"R_0039861","PD_164",6
"R_0023561","PD_195",1
"R_0040022","PD_180",8
"R_0014586","PD_133",9
"R_0012241","PD_010",3
"R_0014515","PD_122",1
"R_0016249","PD_163",3
"R_0030703","PD_077",9
"R_0025102","PD_186",1
"R_0003472","PD_182",11
"R_0034354","PD_150",9
"R_0010841","PD_023",10
"R_0023434","PD_162",10
"R_0027592","PD_101",6
"R_0031286","PD_040",1
"R_0039570","PD_241",1
"R_0035690","PD_129",2
"R_0007421","PD_113",1
"R_0023905","PD_180",11
"R_0014394","PD_211",6
"R_0035713","PD_128",9
"R_0018186","PD_190",10
"R_0018263","PD_077",5
"R_0033024","PD_079",2
"R_0032156","PD_234",10
"R_0005408","PD_191",8
"R_0043565","PD_029",9
"R_0005306","PD_172",6
"R_0025825","PD_165",11
"R_0029163","PD_017",1
"R_0021654","PD_234",11
"R_0022212","PD_165",10
"R_0017396","PD_261",5
"R_0008552","PD_268",11
"R_0011604","PD_149",7
"R_0008168","PD_188",6
"R_0008034","PD_031",2
"R_0003268","PD_201",11
"R_0034643","PD_082",5
"R_0022020","PD_159",3
"R_0012551","PD_035",3
"R_0000650","PD_244",1
"R_0033620","PD_141",8
"R_0003358","PD_137",9
"R_0029401","PD_155",3
"R_0001493","PD_245",5
"R_0033788","PD_207",9
"R_0009482","PD_036",1
"R_0033289","PD_071",8
"R_0023392","PD_010",11
"R_0014395","PD_001",5
"R_0022532","PD_141",3
"R_0011711","PD_029",1
"R_0044167","PD_018",1
"R_0017962","PD_043",7
"R_0008888","PD_189",5
"R_0012183","PD_239",1
"R_0021333","PD_135",8
"R_0025346","PD_225",1
"R_0006717","PD_034",7
"R_0009717","PD_109",11
"R_0010839","PD_082",11
"R_0040942","PD_176",9
"R_0037105","PD_108",5
"R_0002932","PD_173",10
"R_0004605","PD_235",7
"R_0017014","PD_253",2
"R_0039090","PD_255",9
"R_0028591","PD_183",6
"R_0016867","PD_211",7
"R_0033875","PD_135",9
"R_0000983","PD_166",1
"R_0020762","PD_256",5
"R_0043362","PD_211",1
"R_0021113","PD_216",5
"R_0031286","PD_058",6
"R_0001616","PD_099",10
"R_0025099","PD_075",5
"R_0019904","PD_056",1
"R_0013777","PD_102",5
"R_0042943","PD_063",3
"R_0021070","PD_053",2
"R_0025865","PD_191",1
"R_0002802","PD_047",9
"R_0031041","PD_050",4
"R_0020268","PD_169",3
"R_0043620","PD_228",8
"R_0018182","PD_109",8
"R_0038193","PD_245",10
"R_0001591","PD_191",12
"R_0011104","PD_220",6
"R_0038679","PD_170",10
"R_0002242","PD_194",5
"R_0001725","PD_120",5
"R_0028932","PD_140",9
"R_0042152","PD_093",1
"R_0010401","PD_200",11
"R_0016040","PD_067",6
"R_0013835","PD_095",1
"R_0025762","PD_049",9
"R_0004512","PD_099",7
"R_0021071","PD_244",1
"R_0031045","PD_160",1
"R_0006749","PD_058",10
"R_0031374","PD_196",3
"R_0013819","PD_255",1
"R_0023096","PD_146",10
"R_0002854","PD_027",1
"R_0000114","PD_216",3
"R_0044968","PD_096",1
"R_0007260","PD_227",11
"R_0011263","PD_115",1
"R_0036509","PD_142",2
"R_0024524","PD_084",10
"R_0041230","PD_094",1
"R_0008946","PD_045",1
"R_0023900","PD_221",10
"R_0030848","PD_065",1
"R_0010910","PD_141",1
"R_0028910","PD_245",3
"R_0033744","PD_243",10
"R_0036200","PD_098",5
"R_0037959","PD_129",10
"R_0019365","PD_071",3
"R_0018284","PD_030",3
"R_0044437","PD_054",6
"R_0037442","PD_074",5
"R_0027949","PD_181",1
"R_0032236","PD_091",5
"R_0023555","PD_028",4
"R_0011108","PD_193",1
"R_0002592","PD_051",1
"R_0040379","PD_126",11
"R_0003687","PD_035",3
"R_0007467","PD_248",2
"R_0014021","PD_188",1
"R_0001675","PD_187",11
"R_0019610","PD_233",3
"R_0004557","PD_178",4
"R_0036130","PD_230",1
"R_0016786","PD_216",5
"R_0002281","PD_131",8
"R_0027029","PD_187",11
"R_0041772","PD_210",1
"R_0014784","PD_177",9
"R_0003209","PD_100",7
"R_0037335","PD_086",5
"R_0007084","PD_224",1
"R_0015342","PD_195",10
"R_0018949","PD_178",8
"R_0005224","PD_193",4
"R_0032314","PD_150",6
"R_0016110","PD_266",5
"R_0039998","PD_142",3
"R_0042243","PD_237",2
"R_0037215","PD_166",1
"R_0011801","PD_109",8
"R_0017432","PD_082",6
"R_0023166","PD_150",10
"R_0036294","PD_132",3
"R_0025418","PD_181",1
"R_0005267","PD_198",9
"R_0005316","PD_116",11
"R_0019232","PD_181",6
"R_0011893","PD_209",1
"R_0026148","PD_089",11
"R_0003032","PD_221",10
"R_0024239","PD_202",10
"R_0001572","PD_131",1
"R_0028986","PD_193",4
"R_0014186","PD_106",2
"R_0020008","PD_076",3
"R_0012628","PD_210",1
"R_0000222","PD_091",11
"R_0032622","PD_222",1
"R_0023818","PD_013",6
"R_0014882","PD_203",1
"R_0028691","PD_119",9
"R_0015273","PD_038",9
"R_0026466","PD_101",2
"R_0023880","PD_147",1
"R_0004733","PD_159",7
"R_0018347","PD_149",2
"R_0038497","PD_143",3
"R_0030902","PD_222",9
"R_0015432","PD_181",5
"R_0032064","PD_219",1
"R_0023045","PD_260",2
"R_0041602","PD_067",4
"R_0041290","PD_018",1
"R_0018031","PD_209",8
"R_0031270","PD_195",5
"R_0008603","PD_175",6
"R_0002641","PD_121",11
"R_0042962","PD_091",5
"R_0028019","PD_009",10
"R_0041986","PD_053",10
"R_0023755","PD_179",3
"R_0036401","PD_124",2
"R_0045107","PD_123",9
"R_0010016","PD_054",10
"R_0006712","PD_017",1
"R_0038757","PD_044",2
"R_0018211","PD_262",2
"R_0043459","PD_214",7
"R_0022849","PD_180",5
"R_0035765","PD_046",3
"R_0041544","PD_137",3
"R_0001853","PD_111",3
"R_0028832","PD_230",9
"R_0015108","PD_136",2
"R_0036701","PD_012",10
"R_0014553","PD_004",11
"R_0000305","PD_132",2
"R_0043176","PD_164",10
"R_0025293","PD_142",9
"R_0022055","PD_261",10
"R_0030714","PD_239",11
"R_0011696","PD_093",2
"R_0004792","PD_191",6
"R_0041146","PD_186",6
"R_0030200","PD_038",9
"R_0044713","PD_265",6
"R_0000230","PD_117",8
"R_0028082","PD_243",7
"R_0001865","PD_208",11
"R_0034223","PD_267",3
"R_0012894","PD_015",10
"R_0033915","PD_036",2
"R_0043721","PD_115",9
"R_0009523","PD_040",1
"R_0000475","PD_231",1
"R_0017157","PD_186",5
"R_0027509","PD_091",5
"R_0043503","PD_247",10
"R_0042518","PD_095",1
"R_0031612","PD_093",3
"R_0026574","PD_246",10
"R_0000223","PD_098",3
"R_0003086","PD_103",9
"R_0027431","PD_257",9
"R_0003190","PD_205",1
"R_0037808","PD_135",3
"R_0033553","PD_001",1
"R_0031899","PD_236",5
"R_0010898","PD_217",1
"R_0030472","PD_108",11
"R_0019328","PD_047",9
"R_0035568","PD_046",6
"R_0026437","PD_034",9
"R_0026661","PD_193",1
"R_0005242","PD_167",11
"R_0032243","PD_245",6
"R_0007063","PD_240",11
"R_0015882","PD_091",1
"R_0023812","PD_112",1
"R_0023880","PD_246",10
"R_0030183","PD_174",11
"R_0018749","PD_045",1
"R_0015176","PD_220",1
"R_0022123","PD_084",3
"R_0041394","PD_073",5
"R_0040301","PD_184",2
"R_0042084","PD_236",1
"R_0011653","PD_035",10
"R_0015551","PD_191",1
"R_0032540","PD_151",10
"R_0031546","PD_215",9
"R_0041856","PD_231",3
"R_0043820","PD_187",1
"R_0024256","PD_217",1
"R_0025282","PD_086",1
"R_0003418","PD_161",11
"R_0021545","PD_008",3
"R_0041227","PD_139",3
"R_0012438","PD_236",2
"R_0000550","PD_034",5
"R_0013996","PD_244",3
"R_0019258","PD_037",9
"R_0038601","PD_164",10
"R_0029130","PD_194",5
"R_0042597","PD_203",1
"R_0007571","PD_033",8
"R_0007072","PD_086",1
"R_0002920","PD_062",11
"R_0022037","PD_197",10
"R_0038571","PD_227",1
"R_0028131","PD_222",1
"R_0009949","PD_086",3
"R_0011682","PD_256",1
"R_0000362","PD_248",10
"R_0001585","PD_157",10
"R_0021784","PD_224",9
"R_0006446","PD_106",9
"R_0034282","PD_031",5
"R_0027457","PD_180",3
"R_0025919","PD_234",12
"R_0030727","PD_004",6
"R_0037270","PD_024",4
"R_0006647","PD_225",9
"R_0041316","PD_025",1
"R_0022046","PD_160",3
"R_0004995","PD_236",6
"R_0034189","PD_262",6
"R_0001139","PD_163",1
"R_0027482","PD_189",9
"R_0001838","PD_003",5
"R_0018213","PD_236",3
"R_0007768","PD_001",1
"R_0021708","PD_039",1
"R_0044513","PD_042",2
"R_0016368","PD_181",1
"R_0041011","PD_121",10
"R_0029529","PD_038",8
"R_0043168","PD_215",8
"R_0038429","PD_001",1
"R_0014376","PD_103",1
"R_0000183","PD_249",2
"R_0005969","PD_266",6
"R_0000674","PD_033",5
"R_0007689","PD_053",7
"R_0029529","PD_167",2
"R_0004314","PD_099",5
"R_0026937","PD_189",10
"R_0036761","PD_166",6
"R_0028433","PD_221",6
"R_0030347","PD_226",11
"R_0033852","PD_193",2
"R_0011287","PD_163",3
"R_0013539","PD_022",9
"R_0012541","PD_176",9
"R_0027970","PD_207",11
"R_0030546","PD_193",9
"R_0036390","PD_101",2
"R_0035351","PD_011",8
"R_0033175","PD_128",1
"R_0012671","PD_256",11
"R_0034189","PD_050",9
"R_0017858","PD_102",1
"R_0012611","PD_175",8
"R_0015074","PD_019",9
"R_0031239","PD_223",10
"R_0031204","PD_266",11
"R_0006491","PD_156",11
"R_0040302","PD_185",11
"R_0007839","PD_074",11
"R_0020485","PD_014",11
"R_0025700","PD_180",1
"R_0039364","PD_145",8
"R_0009764","PD_171",10
"R_0003648","PD_081",10
"R_0011620","PD_227",1
"R_0032386","PD_020",1
"R_0026728","PD_099",10
"R_0004420","PD_150",7
"R_0017476","PD_181",9
"R_0008332","PD_131",10
"R_0008462","PD_035",8
"R_0028335","PD_078",9
"R_0038973","PD_223",10
"R_0029215","PD_160",10
"R_0022549","PD_188",2
"R_0005288","PD_228",6
"R_0005954","PD_045",5
"R_0022523","PD_084",3
"R_0042957","PD_011",1
"R_0005992","PD_042",8
"R_0000081","PD_128",4
"R_0004798","PD_098",1
"R_0001303","PD_137",3
"R_0009968","PD_229",10
"R_0009236","PD_047",6
"R_0034360","PD_087",6
"R_0014224","PD_113",11
"R_0038382","PD_133",9
"R_0008574","PD_083",4
"R_0022392","PD_068",10
"R_0002628","PD_210",11
"R_0026433","PD_175",8
"R_0009177","PD_210",3
"R_0030175","PD_189",11
"R_0013024","PD_050",5
"R_0030409","PD_219",3
"R_0036262","PD_232",1
"R_0003812","PD_113",11
"R_0030896","PD_225",11
"R_0010588","PD_251",8
"R_0040382","PD_141",5
"R_0043102","PD_166",11
"R_0025808","PD_148",6
"R_0026936","PD_210",10
"R_0007295","PD_186",1
"R_0017729","PD_241",8
"R_0007534","PD_018",9
"R_0040119","PD_115",8
"R_0036554","PD_074",11
"R_0030417","PD_118",6
"R_0001363","PD_144",6
"R_0007821","PD_129",7
"R_0043379","PD_243",6
"R_0043045","PD_088",1
"R_0028682","PD_191",11
"R_0023493","PD_090",8
"R_0002162","PD_227",3
"R_0002767","PD_046",3
"R_0008973","PD_165",3
"R_0003128","PD_105",3
"R_0038365","PD_188",3
"R_0036326","PD_209",5
"R_0037509","PD_026",6
"R_0012233","PD_064",2
"R_0034735","PD_094",1
"R_0034888","PD_112",1
"R_0017976","PD_214",1
"R_0043060","PD_225",9
"R_0005299","PD_211",10
"R_0002883","PD_022",10
"R_0009282","PD_142",3
"R_0029226","PD_179",3
"R_0003736","PD_181",2
"R_0030573","PD_232",8
"R_0020835","PD_113",1
"R_0004313","PD_257",9
"R_0028494","PD_255",1
"R_0044291","PD_206",2
"R_0035754","PD_086",9
"R_0014905","PD_070",2
"R_0029840","PD_161",5
"R_0015992","PD_060",9
"R_0040165","PD_217",5
"R_0020109","PD_140",10
"R_0006294","PD_169",1
"R_0040672","PD_192",1
"R_0016480","PD_195",3
"R_0035774","PD_212",3
"R_0021854","PD_158",11
"R_0036468","PD_131",9
"R_0018087","PD_071",1
"R_0034284","PD_174",11
"R_0039750","PD_169",10
"R_0036302","PD_166",3
"R_0044793","PD_073",1
"R_0009225","PD_259",10
"R_0014137","PD_142",10
"R_0042956","PD_156",9
"R_0028410","PD_171",1
"R_0017046","PD_193",11
"R_0025288","PD_252",1
"R_0033997","PD_016",10
"R_0018788","PD_030",10
"R_0011470","PD_056",11
"R_0022723","PD_177",1
"R_0006779","PD_073",11
"R_0001035","PD_147",1
"R_0037310","PD_211",5
"R_0036618","PD_212",11
"R_0024585","PD_191",1
"R_0023976","PD_093",3
"R_0026449","PD_082",3
"R_0044618","PD_080",6
"R_0043796","PD_144",10
"R_0042491","PD_174",1
"R_0034549","PD_196",11
"R_0039824","PD_154",1
"R_0024345","PD_136",3
"R_0018979","PD_054",6
"R_0013637","PD_252",3
"R_0021761","PD_133",3
"R_0010758","PD_229",9
"R_0014768","PD_028",10
"R_0003127","PD_148",2
"R_0040775","PD_265",10
"R_0018441","PD_090",1
"R_0008283","PD_152",1
"R_0033494","PD_106",11
"R_0042028","PD_142",1
"R_0001969","PD_029",3
"R_0011623","PD_151",3
"R_0040153","PD_254",1
"R_0008059","PD_109",9
"R_0034287","PD_120",5
"R_0043511","PD_019",7
"R_0043252","PD_144",10
"R_0006828","PD_191",1
"R_0011480","PD_045",10
"R_0013764","PD_171",10
"R_0016958","PD_007",11
"R_0002745","PD_188",9
"R_0003577","PD_118",6
"R_0000619","PD_046",10
"R_0035092","PD_060",1
"R_0028952","PD_186",1
"R_0017790","PD_252",2
"R_0013676","PD_153",10
"R_0019200","PD_047",5
"R_0035428","PD_178",4
"R_0018350","PD_233",3
"R_0032406","PD_147",10
"R_0001038","PD_258",10
"R_0040221","PD_213",1
"R_0027739","PD_207",9
"R_0012390","PD_011",7
"R_0037060","PD_049",1
"R_0041096","PD_005",1
"R_0013475","PD_022",1
"R_0006772","PD_108",3
"R_0031184","PD_175",9
"R_0019889","PD_158",7
"R_0043587","PD_096",10
"R_0011300","PD_229",6
"R_0023331","PD_151",5
"R_0023630","PD_211",10
"R_0016039","PD_152",9
"R_0012678","PD_218",3
"R_0017986","PD_173",1
"R_0001068","PD_055",3
"R_0028352","PD_117",1
"R_0038045","PD_151",1
"R_0002086","PD_257",10
"R_0011597","PD_122",1
"R_0030251","PD_020",6
"R_0007285","PD_268",11
"R_0021432","PD_134",2
"R_0007062","PD_195",1
"R_0017796","PD_108",11
"R_0031733","PD_102",10
"R_0031993","PD_115",1
"R_0011299","PD_054",10
"R_0008523","PD_260",10
"R_0043542","PD_214",5
"R_0029354","PD_202",9
"R_0019523","PD_094",4
"R_0012792","PD_269",1
"R_0028405","PD_073",10
"R_0035268","PD_022",3
"R_0039911","PD_204",1
"R_0019402","PD_091",3
"R_0005840","PD_172",3
"R_0011864","PD_003",1
"R_0034082","PD_252",3
"R_0016031","PD_021",10
"R_0028649","PD_130",9
"R_0019024","PD_233",6
"R_0018146","PD_097",6
"R_0034535","PD_131",1
"R_0032196","PD_141",7
"R_0002600","PD_160",6
"R_0014530","PD_185",8
"R_0000728","PD_168",1
"R_0005174","PD_252",11
"R_0022914","PD_105",9
"R_0032455","PD_185",9
"R_0006713","PD_193",9
"R_0042300","PD_169",3
"R_0044022","PD_081",3
"R_0030790","PD_044",9
"R_0010598","PD_134",11
"R_0001881","PD_010",2
"R_0029983","PD_253",6
"R_0022653","PD_059",11
"R_0007093","PD_023",6
"R_0002824","PD_090",3
"R_0001230","PD_209",3
"R_0021509","PD_020",10
"R_0005789","PD_059",6
"R_0016548","PD_100",2
"R_0037314","PD_112",6
"R_0010991","PD_078",3
"R_0020454","PD_265",3
"R_0002469","PD_133",10
"R_0036502","PD_002",1
"R_0035915","PD_193",6
"R_0019909","PD_146",10
"R_0009155","PD_033",9
"R_0016610","PD_233",8
"R_0022157","PD_012",9
"R_0041449","PD_210",2
"R_0033246","PD_043",12
"R_0027980","PD_194",1
"R_0029156","PD_215",10
"R_0021211","PD_129",3
"R_0023485","PD_041",11
"R_0020053","PD_007",6
"R_0043171","PD_156",6
"R_0005099","PD_152",3
"R_0028763","PD_180",3
"R_0028557","PD_211",1
"R_0000275","PD_158",6
"R_0036566","PD_217",5
"R_0036853","PD_232",5
"R_0025105","PD_005",8
"R_0031329","PD_009",9
"R_0025329","PD_128",9
"R_0029185","PD_112",8
"R_0007115","PD_168",9
"R_0036797","PD_224",1
"R_0007608","PD_229",11
"R_0002726","PD_264",3
"R_0041298","PD_022",1
"R_0000954","PD_082",5
"R_0036016","PD_266",12
"R_0009205","PD_131",10
"R_0015769","PD_027",5
"R_0007902","PD_224",2
"R_0029534","PD_086",2
"R_0000486","PD_119",11
"R_0021179","PD_077",8
"R_0019097","PD_247",1
"R_0015049","PD_106",1
"R_0036212","PD_212",9
"R_0022174","PD_073",11
"R_0030466","PD_181",10
"R_0024528","PD_017",9
"R_0028701","PD_266",10
"R_0001371","PD_044",11
"R_0014357","PD_089",10
"R_0042535","PD_096",5
"R_0027096","PD_164",9
"R_0011410","PD_146",2
"R_0043789","PD_235",9
"R_0003929","PD_163",1
"R_0007122","PD_157",6
"R_0022668","PD_065",5
"R_0034577","PD_116",5
"R_0031678","PD_188",5
"R_0031163","PD_128",1
"R_0011748","PD_194",9
